"PMID"	"YEAR"	"CITY"	"GEOLONG"	"GEOLAT"	"COUNTRY"	"#SAMPLES"	"NO_CCGH"	"NO_ACGH"	"NO_WES"	"NO_WGS"	"STATUS"
27172220	2016	"Barretos"	-48.57	-20.56	"Brazil"	65	0	65	0	0	"incomplete"
29961066	2018	"Beijing"	116.4	39.91	"China"	65	0	0	0	65	"incomplete"
9355973	1997	"San Francisco"	-122.42	37.77	"United States"	65	65	0	0	0	"sample data not accessible"
12775914	2003	"Stockholm"	18.06	59.33	"Sweden"	66	66	0	0	0	"sample data in article or supplement [problematic format]"
15337798	2004	"Barcelona"	2.16	41.39	"Spain"	66	66	0	0	0	"sample data in Progenetix"
16484591	2006	"Nagoya-shi"	136.91	35.18	"Japan"	66	0	66	0	0	"sample data not accessible"
17171690	2007	"Leuven"	4.7	50.88	"Belgium"	66	0	66	0	0	"sample data in Progenetix"
17696194	2007	"London"	-0.13	51.51	"United Kingdom"	66	0	66	0	0	"sample data not accessible"
18398503	2008	"Heidelberg"	8.69	49.41	"Germany"	66	0	66	0	0	"sample data in Progenetix"
21339820	2011	"Villejuif"	2.36	48.79	"France"	66	0	66	0	0	"sample data in Progenetix"
21774092	2011	"Paris"	2.35	48.85	"France"	66	0	66	0	0	"sample data not accessible"
25706938	2015	"Vilnius"	25.28	54.69	"Lithunia"	66	0	66	0	0	"incomplete"
26639241	2016	"Boston"	-71.06	42.36	"United States"	66	66	0	0	0	"incomplete"
11029508	2000	"Basel"	7.57	47.56	"Switzerland"	67	67	0	0	0	"incomplete [full text missing]"
11317696	2001	"Oslo"	10.75	59.91	"Norway"	67	67	0	0	0	"sample data in Progenetix"
11391799	2001	"Philadelphia"	-75.16	39.95	"United States"	67	67	0	0	0	"sample data not accessible"
15583998	2004	"Zhengzhou"	113.65	34.76	"China"	67	0	67	0	0	"incomplete"
15866096	2005	"Eskisehir"	30.52	39.78	"Turkey"	67	67	0	0	0	"sample data in Progenetix"
16051735	2005	"Valencia"	-0.38	39.47	"Spain"	67	0	67	0	0	"sample data not accessible"
16620391	2006	"San Francisco"	-122.42	37.77	"United States"	67	0	67	0	0	"sample data in Progenetix"
18161050	2008	"Heidelberg"	8.69	49.41	"Germany"	67	0	67	0	0	"sample data in GEO"
18350619	2008	"Zhengzhou"	113.65	34.76	"China"	67	67	0	0	0	"sample data in Progenetix"
19336518	2009	"Lund"	13.19	55.71	"Sweden"	67	0	67	0	0	"sample data in GEO"
19589159	2009	"Reykjavik"	-21.9	64.14	"Iceland"	67	0	67	0	0	"sample data in ArrayExpress"
20118908	2010	"Bordeaux"	-0.58	44.84	"France"	67	0	67	0	0	"data included elsewhere"
21226972	2011	"Amsterdam"	4.89	52.37	"Netherlands"	67	0	67	0	0	"sample data in GEO"
22167411	2012	"Paris"	2.35	48.85	"France"	67	0	67	0	0	"sample data not accessible"
22228453	2012	"Salamanca"	-3.68	40.43	"Spain"	67	0	67	0	0	"sample data not accessible"
9790501	1998	"Helsinki"	24.94	60.17	"Finland"	67	67	0	0	0	"sample data in Progenetix"
14499690	2003	"Hong Kong"	114.16	22.29	"China"	68	68	0	0	0	"sample data in article or supplement [problematic format]"
16609018	2006	"Heidelberg"	8.69	49.41	"Germany"	68	0	68	0	0	"sample data in GEO"
17069589	2006	"Xinxiang"	113.87	35.31	"China"	68	68	0	0	0	"sample data in Progenetix"
17145858	2006	"Sutton"	-0.2	51.35	"United Kingdom"	68	68	0	0	0	"data included elsewhere"
17387387	2007	"Eskisehir"	30.52	39.78	"Turkey"	68	68	0	0	0	"sample data in article or supplement"
19043412	2009	"Cambridge"	-71.11	42.38	"United States"	68	0	68	0	0	"sample data in GEO"
19654573	2009	"Tuebingen"	9.05	48.52	"Germany"	68	68	0	0	0	"sample data not accessible"
20068109	2010	"Amsterdam"	4.89	52.37	"Netherlands"	68	0	68	0	0	"sample data in Progenetix"
20421268	2010	"Salisbury"	-1.8	51.07	"United Kingdom"	68	0	68	0	0	"sample data not accessible"
26799285	2016	"Tomsk"	84.97	56.5	"Russia"	68	0	68	0	0	"incomplete"
29663366	2018	"Munich"	11.58	48.14	"Germany"	68	0	68	0	0	"incomplete"
9766511	1998	"Helsinki"	24.94	60.17	"Finland"	68	68	0	0	0	"sample data in Progenetix"
10329606	1999	"Helsinki"	24.94	60.17	"Finland"	69	69	0	0	0	"sample data in Progenetix"
10565298	1999	"Stockholm"	18.06	59.33	"Sweden"	69	69	0	0	0	"sample data in Progenetix"
14595756	2003	"Otsu-shi"	135.87	35	"Japan"	69	69	10	0	0	"sample data in Progenetix"
15112273	2004	"Hong Kong"	114.16	22.29	"China"	69	69	0	0	0	"sample data in Progenetix"
19734198	2009	"Chuo"	139.77	35.67	"Japan"	69	0	69	0	0	"sample data not accessible"
19960063	2009	"Catanzaro"	16.6	38.88	"Italy"	69	0	69	0	0	"sample data in GEO"
25712683	2015	"Vancouver"	-123.12	49.25	"Canada"	69	0	69	0	0	"incomplete"
26355282	2015	"Amsterdam"	4.89	52.37	"Netherlands"	69	0	69	0	0	"sample data in GEO"
28424246	2017	"Durham"	-78.9	35.99	"United States"	69	0	0	69	0	"incomplete"
12047766	2002	"Pamplona"	-1.64	42.82	"Spain"	70	70	0	0	0	"sample data in Progenetix"
12460933	2002	"Delft"	4.37	51.99	"The Netherlands"	70	70	0	0	0	"sample data not accessible"
14603444	2004	"Nagoya-shi"	136.91	35.18	"Japan"	70	70	0	0	0	"sample data in Progenetix"
15342373	2004	"Nagoya-shi"	136.91	35.18	"Japan"	70	0	70	0	0	"sample data not accessible"
15545968	2004	"Cambridge UK"	0.12	52.21	"United Kingdom"	70	70	0	0	0	"sample data not accessible"
15880582	2005	"Dusseldorf"	6.78	51.22	"Germany"	70	14	70	0	0	"sample data not accessible"
16557391	2006	"Moscow"	37.62	55.75	"Russia"	70	0	70	0	0	"sample data not accessible"
16767698	2006	"Yamaguchi-shi"	131.47	34.19	"Japan"	70	70	0	0	0	"sample data in article or supplement [problematic format]"
17053054	2007	"Freiburg"	7.85	48	"Germany"	70	0	70	0	0	"sample data in Progenetix"
17285580	2007	"Bonn"	7.1	50.73	"Germany"	70	70	0	0	0	"sample data in Progenetix"
20513137	2010	"Paris"	2.35	48.85	"France"	70	0	70	0	0	"sample data in GEO"
21687935	2011	"Kuala Lumpur"	101.69	3.14	"Malaysia"	70	0	70	0	0	"incomplete [full text missing]"
21884817	2011	"Coimbra"	-8.42	40.21	"Portugal"	70	0	70	0	0	"incomplete"
21900593	2011	"Boston"	-71.06	42.36	"United States"	70	0	70	0	0	"incomplete"
22163003	2011	"Montreal"	-73.59	45.51	"Canada"	70	0	70	0	0	"sample data in ArrayExpress"
22595848	2012	"Duarte"	-117.98	34.14	"United States"	70	0	70	0	0	"sample data not accessible"
24755471	2014	"Heidelberg"	8.69	49.41	"Germany"	70	0	0	70	0	"incomplete"
11172898	2001	"Heidelberg"	8.69	49.41	"Germany"	71	71	0	0	0	"sample data in Progenetix"
11830540	2002	"Yamaguchi-shi"	131.47	34.19	"Japan"	71	71	0	0	0	"sample data in Progenetix"
12007188	2002	"Taipei"	121.53	25.05	"Taiwan"	71	71	0	0	0	"sample data in article or supplement [problematic format]"
12431278	2002	"New York City"	-74.01	40.71	"United States"	71	71	0	0	0	"sample data not accessible"
16818693	2006	"Porto"	-8.61	41.15	"Portugal"	71	71	0	0	0	"sample data in Progenetix"
16968546	2006	"Houston"	-95.36	29.76	"United States"	71	71	0	0	0	"sample data in Progenetix"
17850661	2007	"Novato"	-122.57	38.11	"United States"	71	0	71	0	0	"sample data in Progenetix"
18416826	2008	"Wuerzburg"	9.95	49.79	"Germany"	71	71	0	0	0	"sample data not accessible"
18937974	2009	"Rochester"	-70.98	43.3	"United States"	71	0	71	0	0	"sample data not accessible"
22389665	2012	"Paris"	2.35	48.85	"France"	71	0	71	0	0	"sample data in Progenetix"
24004669	2013	"Bellinzona"	9.02	46.19	"Switzerland"	71	0	71	0	0	"incomplete"
24803579	2014	"Houston"	-95.36	29.76	"United States (North America)"	71	0	71	0	0	"incomplete"
25442074	2014	"Spokane"	-117.43	47.66	"United States"	71	0	71	0	0	"incomplete"
12115883	2002	"Bochum"	7.22	51.48	"Germany"	72	72	0	0	0	"sample data in Progenetix"
18059402	2007	"Sutton"	-0.2	51.35	"United Kingdom"	72	72	0	0	0	"sample data in Progenetix"
19445733	2009	"Heidelberg"	8.69	49.41	"Germany"	72	0	72	0	0	"sample data not accessible"
20067559	2010	"Perugia"	12.39	43.11	"Italy"	72	72	12	0	0	"sample data in Progenetix"
20130593	2010	"Bordeaux"	-0.58	44.84	"France"	72	0	72	0	0	"sample data not accessible"
20386695	2010	"Melbourne"	144.96	-37.81	"Australia"	72	0	72	0	0	"sample data in GEO"
20818650	2011	"Houston"	-95.36	29.76	"United States"	72	0	72	0	0	"sample data not accessible"
22539939	2012	"San Francisco"	-122.42	37.77	"United States"	72	0	72	0	0	"sample data in GEO"
16510566	2006	"Rotterdam"	4.48	51.92	"The Netherlands"	73	0	73	0	0	"sample data in Progenetix"
19406988	2009	"Heidelberg"	8.69	49.41	"Germany"	73	0	73	0	0	"sample data in Progenetix"
19773449	2009	"Seattle"	-122.33	47.61	"United States"	73	0	73	0	0	"sample data in GEO"
20145112	2010	"Goeteborg"	11.97	57.71	"Sweden"	73	0	73	0	0	"sample data not accessible"
23329812	2013	"Bordeaux"	-0.58	44.84	"France"	73	0	73	0	0	"sample data not accessible"
29967250	2018	"Heidelberg"	8.69	49.41	"Germany"	73	0	73	0	0	"incomplete"
10665921	2000	"San Francisco"	-122.42	37.77	"United States"	74	74	0	0	0	"sample data not accessible"
17943972	2008	"New York City"	-74.01	40.71	"United States"	74	0	74	0	0	"sample data in GEO"
18275429	2008	"Barcelona"	2.16	41.39	"Spain"	74	74	0	0	0	"sample data in Progenetix"
19363497	2009	"Baltimore"	-76.61	39.29	"United States"	74	0	74	0	0	"sample data in GEO"
20615970	2010	"Bethesda"	-77.1	38.98	"United States"	74	0	74	0	0	"sample data in GEO"
20616149	2010	"Chiba"	140.12	35.6	"Japan"	74	0	74	0	0	"sample data in GEO"
21098271	2010	"Lund"	13.19	55.71	"Sweden"	74	0	74	0	0	"sample data in Progenetix"
21798893	2011	"Cambridge"	-71.11	42.38	"United States"	74	0	0	74	0	"sample data not accessible"
22565645	2012	"Salamanca"	-3.68	40.43	"Spain"	74	0	74	0	0	"sample data in GEO"
24992170	2015	"Umea"	20.26	63.83	"Sweden"	74	0	74	0	0	"incomplete"
25336695	2015	"Toronto"	-79.42	43.7	"Canada"	74	0	74	0	0	"incomplete"
11979556	2002	"New York City"	-74.01	40.71	"United States"	75	75	0	0	0	"sample data in article or supplement [problematic format]"
19029149	2009	"Nagoya-shi"	136.91	35.18	"Japan"	75	75	0	0	0	"sample data not accessible"
20435627	2010	"Los Angeles"	-118.24	34.05	"United States"	75	0	75	0	0	"sample data not accessible"
24009147	2013	"Beijing"	116.4	39.91	"China"	75	0	75	0	0	"incomplete"
26247464	2015	"Seattle"	-122.33	47.61	"United States"	75	0	75	0	0	"incomplete"
16823893	2006	"Sutton"	-0.2	51.35	"United Kingdom"	76	0	76	0	0	"sample data in GEO"
17189400	2006	"Sutton"	-0.2	51.35	"United Kingdom"	76	0	76	0	0	"data included elsewhere"
17363583	2007	"Herston"	153.02	-27.45	"Australia"	76	0	76	0	0	"sample data in GEO"
21840481	2011	"Heidelberg"	8.69	49.41	"Germany"	76	0	76	0	0	"incomplete"
22202459	2012	"Bethesda"	-77.1	38.98	"United States"	76	0	76	0	0	"sample data in GEO"
22816737	2012	"Pamplona"	-1.64	42.82	"Spain"	76	0	76	0	0	"incomplete"
24747642	2014	"Paris"	2.35	48.85	"France"	76	0	76	0	0	"sample data in GEO"
10629552	1999	"Muenster"	7.63	51.96	"Germany"	77	77	0	0	0	"sample data not accessible"
15718413	2005	"Valencia"	-0.38	39.47	"Spain"	77	0	77	0	0	"incomplete"
17296973	2007	"Barcelona"	2.16	41.39	"Spain"	77	77	0	0	0	"sample data in Progenetix"
19100508	2009	"Yamaguchi-shi"	131.47	34.19	"Japan"	77	0	77	0	0	"sample data not accessible"
21532505	2011	"Shanghai"	121.46	31.22	"China"	77	0	77	0	0	"incomplete [full text missing]"
21994901	2011	"London"	-0.13	51.51	"United Kingdom"	77	0	77	0	0	"sample data not accessible"
25965583	2015	"Beijing"	116.4	39.91	"China"	77	0	77	0	0	"incomplete"
29327710	2018	"Bordeaux"	-0.58	44.84	"France"	77	0	77	0	0	"incomplete"
14989489	2003	"Ulm"	9.99	48.4	"Germany"	78	78	0	0	0	"sample data not accessible"
17471469	2007	"Leiden"	4.5	52.16	"The Netherlands"	78	0	78	0	0	"sample data not accessible"
19200581	2009	"Goettingen"	9.93	51.53	"Germany"	78	78	0	0	0	"sample data in Progenetix"
19406473	2010	"Paris"	2.35	48.85	"France"	78	0	78	0	0	"sample data not accessible"
20479398	2010	"Memphis"	-90.05	35.15	"United States"	78	0	78	0	0	"sample data in Progenetix"
20649963	2010	"Paris"	2.35	48.85	"France"	78	0	78	0	0	"sample data in GEO"
22962301	2012	"Paris"	2.35	48.85	"France"	78	0	78	0	0	"incomplete"
23023297	2013	"Lund"	13.19	55.71	"Sweden"	78	0	78	0	0	"incomplete"
25583476	2015	"Tianjin"	117.18	39.14	"China"	78	0	0	78	2	"incomplete"
30262806	2018	"Memphis"	-90.05	35.15	"United States"	78	0	0	78	78	"incomplete"
11159177	2001	"Sutton"	-0.2	51.35	"United Kingdom"	79	79	0	0	0	"sample data in article or supplement [problematic format]"
12850380	2003	"Heidelberg"	8.69	49.41	"Germany"	79	79	0	0	0	"sample data in Progenetix"
15897872	2005	"Cambridge UK"	0.12	52.21	"United Kingdom"	79	0	79	0	0	"sample data in article or supplement"
18959792	2008	"Leiden"	4.5	52.16	"The Netherlands"	79	0	79	0	0	"sample data in GEO"
21935921	2012	"Oslo"	10.75	59.91	"Norway"	79	0	79	0	0	"sample data in GEO"
29903880	2018	"Boston"	-71.06	42.36	"United States"	79	0	0	79	0	"incomplete"
11240718	2000	"Stockholm"	18.06	59.33	"Sweden"	80	80	0	0	0	"sample data not accessible"
11606412	2001	"San Francisco"	-122.42	37.77	"United States"	80	80	0	0	0	"sample data in article or supplement [problematic format]"
11861363	2002	"San Francisco"	-122.42	37.77	"United States"	80	0	80	0	0	"sample data not accessible"
17611568	2007	"Nagoya-shi"	136.91	35.18	"Japan"	80	0	80	0	0	"sample data not accessible"
18567425	2008	"Brno"	16.61	49.2	"Czech Republic"	80	80	0	0	0	"incomplete [full text missing]"
19521957	2009	"Houston"	-95.36	29.76	"United States"	80	0	80	0	0	"sample data in GEO"
19603525	2009	"Oslo"	10.75	59.91	"Norway"	80	80	0	0	0	"sample data in Progenetix"
20022890	2010	"Milano"	9.19	45.46	"Italy"	80	0	80	0	0	"sample data not accessible"
20607851	2010	"Buffalo"	-93.87	45.17	"United States"	80	0	80	0	0	"sample data in article or supplement"
21871296	2011	"Goettingen"	9.93	51.53	"Germany"	80	80	0	0	0	"sample data not accessible"
24705251	2014	"Memphis"	-90.05	35.15	"United States"	80	0	0	80	42	"sample data not accessible"
26415585	2015	"Philadelphia"	-75.16	39.95	"United States"	80	0	80	66	6	"incomplete"
9858837	1998	"Framingham"	-71.42	42.28	"United States"	80	80	0	0	0	"sample data in Progenetix"
15111330	2004	"Wuerzburg"	9.95	49.79	"Germany"	81	81	0	0	0	"sample data in Progenetix"
15897740	2005	"London"	-0.13	51.51	"United Kingdom"	81	81	0	0	0	"sample data in article or supplement"
19681120	2009	"New York City"	-74.01	40.71	"United States"	81	0	81	0	0	"sample data not accessible"
19962665	2009	"South San Francisco"	-122.41	37.65	"United States"	81	0	81	0	0	"sample data in GEO"
21676433	2011	"Pavia"	9.16	45.19	"Italy"	81	0	81	0	0	"sample data not accessible"
23614682	2013	"Badalona"	2.25	41.45	"Spain"	81	0	81	0	0	"incomplete"
24832791	2014	"Solna"	18	59.36	"Sweden"	81	0	81	0	0	"sample data in GEO"
26883104	2016	"Rome"	12.51	41.89	"Italy"	81	0	13	81	0	"incomplete"
9855685	1998	"Erlangen"	11.01	49.59	"Germany"	81	81	0	0	0	"incomplete [full text missing]"
11051249	2000	"Hong Kong"	114.16	22.29	"China"	82	82	0	0	0	"sample data in Progenetix"
11389029	2001	"Los Angeles"	-118.24	34.05	"United States"	82	82	0	0	0	"sample data in Progenetix"
12782593	2003	"San Francisco"	-122.42	37.77	"United States"	82	0	82	0	0	"sample data not accessible"
12819033	2003	"Oberschleissheim"	11.56	48.25	"Germany"	82	82	0	0	0	"sample data not accessible"
17647283	2007	"Philadelphia"	-75.16	39.95	"United States"	82	0	82	0	0	"sample data in GEO"
18829976	2009	"Amsterdam"	4.89	52.37	"Netherlands"	82	0	82	0	0	"sample data in GEO"
19665249	2009	"New York City"	-74.01	40.71	"United States"	82	0	82	0	0	"sample data not accessible"
20089989	2010	"Amsterdam"	4.89	52.37	"Netherlands"	82	0	82	0	0	"sample data in GEO"
22258388	2012	"Barcelona"	2.16	41.39	"Spain"	82	0	82	0	0	"sample data not accessible"
9916916	1999	"Hong Kong"	114.16	22.29	"China"	82	82	0	0	0	"sample data in article or supplement [problematic format]"
11748636	2002	"Berlin"	13.41	52.52	"Germany"	83	83	0	0	0	"sample data not accessible"
11836583	2002	"Jena"	11.59	50.93	"Germany"	83	83	0	0	0	"sample data in Progenetix"
12808139	2003	"Munich"	11.58	48.14	"Germany"	83	83	0	0	0	"sample data not accessible"
15018632	2004	"Houston"	-95.36	29.76	"United States"	83	83	0	0	0	"sample data in Progenetix"
18670647	2008	"Chapel Hill"	-79.06	35.91	"United States"	83	0	83	0	0	"sample data not accessible"
19806209	2009	"New York City"	-74.01	40.71	"United States"	84	0	84	0	0	"sample data in GEO"
21213370	2011	"Niigata-shi"	139.02	37.9	"Japan"	84	0	84	0	0	"incomplete [full text missing]"
22023820	2011	"Uppsala"	17.64	59.86	"Sweden"	84	0	84	0	0	"incomplete"
22995252	2012	"Sapporo"	141.35	43.06	"Japan"	84	0	84	0	0	"incomplete"
23047306	2013	"Paris"	2.35	48.85	"France"	84	0	84	0	0	"incomplete"
24465780	2014	"Regensburg"	12.12	49.03	"Germany"	84	0	84	0	0	"incomplete"
24476821	2014	"Cambridge"	-71.11	42.38	"United States"	415	0	415	130	114	"incomplete"
26320103	2015	"Kiev"	30.52	50.45	"Ukraine"	84	0	84	0	0	"incomplete"
12753262	2003	"Oviedo"	-5.84	43.36	"Spain"	85	85	0	0	0	"sample data in article or supplement [problematic format]"
15256451	2004	"Cambridge UK"	0.12	52.21	"United Kingdom"	85	0	85	0	0	"sample data not accessible"
20015288	2010	"Los Angeles"	-118.24	34.05	"United States"	85	0	85	0	0	"incomplete"
21822310	2012	"Salamanca"	-3.68	40.43	"Spain"	85	0	85	0	0	"sample data in GEO"
11953826	2002	"Southampton"	-1.4	50.9	"United Kingdom"	86	86	0	0	0	"sample data in Progenetix"
15447982	2004	"London"	-0.13	51.51	"United Kingdom"	86	86	0	0	0	"sample data in article or supplement [problematic format]"
19278952	2009	"Boston"	-71.06	42.36	"United States"	86	0	86	0	0	"sample data in GEO"
19627613	2009	"Vancouver"	-123.12	49.25	"Canada"	86	0	86	0	0	"sample data in GEO"
19651600	2009	"st.louis"	-90.2	38.63	"United States"	86	0	86	0	0	"sample data in article or supplement"
21680035	2011	"Oslo"	10.75	59.91	"Norway"	86	0	86	0	0	"sample data in ArrayExpress"
22106833	2012	"Mumbai"	72.88	19.07	"India"	86	86	0	0	0	"sample data in Progenetix"
23038813	2012	"Windber"	-78.84	40.24	"United States"	86	0	86	0	0	"incomplete"
25827934	2015	"Tokyo"	139.69	35.69	"Japan"	86	0	86	0	0	"incomplete"
29880583	2018	"Baltimore"	-76.61	39.29	"United States"	86	0	0	86	0	"incomplete"
10598139	1999	"Bordeaux"	-0.58	44.84	"France"	87	87	0	0	0	"sample data in Progenetix"
16616336	2006	"Boston"	-71.06	42.36	"United States"	87	0	87	0	0	"sample data not accessible"
17983802	2007	"Tokyo"	139.69	35.69	"Japan"	87	0	87	0	0	"sample data not accessible"
18367492	2008	"Madrid"	-3.7	40.42	"Spain"	87	0	87	0	0	"sample data in Progenetix"
19801978	2009	"Boston"	-71.06	42.36	"United States"	87	0	87	0	0	"sample data in GEO"
23728943	2013	"Toronto"	-79.42	43.7	"Canada"	87	0	0	87	0	"sample data not accessible"
11441283	2001	"Olomouc"	17.25	49.6	"Czech Republic"	88	88	0	0	0	"sample data in Progenetix"
14520696	2003	"Heidelberg"	8.69	49.41	"Germany"	88	88	0	0	0	"sample data in Progenetix"
20868595	2010	"Beijing"	116.4	39.91	"China"	88	88	0	0	0	"sample data not accessible"
22788920	2012	"Amsterdam"	4.89	52.37	"Netherlands"	88	0	88	0	0	"sample data not accessible"
26360582	2015	"Suwon-si"	127.01	37.29	"Korean Republic"	88	0	88	0	0	"sample data in GEO"
15650359	2004	"Oberschleissheim"	11.56	48.25	"Germany"	89	89	0	0	0	"sample data in Progenetix"
15824737	2005	"San Francisco"	-122.42	37.77	"United States"	89	0	89	0	0	"sample data in Progenetix"
16897746	2006	"Oslo"	10.75	59.91	"Norway"	89	0	89	0	0	"sample data not accessible"
18632612	2008	"Seattle"	-122.33	47.61	"United States"	89	0	89	0	0	"incomplete"
20620600	2010	"Lublin"	22.57	51.25	"Poland"	89	89	0	0	0	"sample data in Progenetix"
26575327	2016	"Bologna"	11.34	44.49	"Italy"	89	0	0	0	89	"incomplete"
16958102	2006	"Koeln"	6.95	50.93	"Germany"	90	0	90	0	0	"sample data in article or supplement [problematic format]"
22805307	2012	"Grand Rapids"	-85.67	42.96	"United States"	90	0	90	0	0	"sample data in GEO"
22810696	2012	"Washington"	-89.41	40.7	"United States"	464	0	464	150	50	"incomplete"
25839328	2015	"Taiyuan"	112.56	37.87	"China"	90	0	0	90	14	"incomplete"
26857264	2016	"Rockville"	-77.15	39.08	"United States"	90	0	90	0	15	"incomplete"
18231634	2008	"Jena"	11.59	50.93	"Germany"	91	91	0	0	0	"sample data in Progenetix"
18701503	2008	"Boston"	-71.06	42.36	"United States"	91	0	91	0	0	"sample data in GEO"
19795456	2010	"Strasbourg"	7.75	48.58	"France"	91	0	91	0	0	"sample data not accessible"
21586687	2012	"Amsterdam"	4.89	52.37	"Netherlands"	91	0	91	0	0	"sample data in GEO"
21750204	2011	"Villejuif"	2.36	48.79	"France"	91	0	91	0	0	"sample data not accessible"
21957467	2011	"Salamanca"	-3.68	40.43	"Spain"	91	0	91	0	0	"sample data in GEO"
23019414	2012	"Genoa"	8.92	44.43	"Italy"	91	0	91	0	0	"incomplete"
24362818	2014	"London"	-0.13	51.51	"United Kingdom"	91	0	91	0	0	"incomplete"
11746985	2002	"Berlin"	13.41	52.52	"Germany"	92	92	0	0	0	"sample data not accessible"
12756018	2003	"Copenhagen"	12.57	55.68	"Denmark"	92	92	0	0	0	"sample data in Progenetix"
20082691	2010	"London"	-0.13	51.51	"United Kingdom"	92	0	92	0	0	"sample data not accessible"
